date,epiweek,county_name,sample_neighborhood_in_county_name,county_level_retail_and_recreation_percent_change_from_baseline_daily,county_level_grocery_and_pharmacy_percent_change_from_baseline_daily,county_level_parks_percent_change_from_baseline_daily,county_level_transit_stations_percent_change_from_baseline_daily,county_level_workplaces_percent_change_from_baseline_daily,county_level_residential_percent_change_from_baseline_daily,neighborhood_level_hospitalizations_monthly,fips,region,sample_neighborhood_in_county_modzcta,sample_neighborhood_in_county_nta_id,epiweek_ending,county_level_retail_and_recreation_percent_change_from_baseline_epiweek_avg,county_level_grocery_and_pharmacy_percent_change_from_baseline_epiweek_avg,county_level_parks_percent_change_from_baseline_epiweek_avg,county_level_transit_stations_percent_change_from_baseline_epiweek_avg,county_level_workplaces_percent_change_from_baseline_epiweek_avg,county_level_residential_percent_change_from_baseline_epiweek_avg,neighborhood_level_hospitalizations_monthly_per_100K
26/4/22,202217,Queens County,Astoria,-20.0,-4.0,12.0,-23.0,-20.0,6.0,5.0,US,NY,11101,QN0103,30-4-22,-16.7,-3.9,41.6,-20.1,-18.0,3.7,13.6
27/4/22,202217,Queens County,Astoria,-18.0,-2.0,16.0,-22.0,-20.0,5.0,5.0,US,NY,11101,QN0103,30-4-22,-16.7,-3.9,41.6,-20.1,-18.0,3.7,13.6
28/4/22,202217,Queens County,Astoria,-17.0,-2.0,15.0,-23.0,-21.0,5.0,5.0,US,NY,11101,QN0103,30-4-22,-16.7,-3.9,41.6,-20.1,-18.0,3.7,13.6
29/4/22,202217,Queens County,Astoria,-15.0,-3.0,32.0,-21.0,-21.0,4.0,5.0,US,NY,11101,QN0103,30-4-22,-16.7,-3.9,41.6,-20.1,-18.0,3.7,13.6
30/4/22,202217,Queens County,Astoria,-11.0,-2.0,106.0,-12.0,-10.0,-1.0,5.0,US,NY,11101,QN0103,30-4-22,-16.7,-3.9,41.6,-20.1,-18.0,3.7,13.6
1/5/22,202218,Queens County,Astoria,-12.0,-5.0,128.0,-13.0,-12.0,0.0,13.0,US,NY,11101,QN0103,7-5-22,-17.4,-4.9,24.4,-22.0,-20.3,4.9,35.3
2/5/22,202218,Queens County,Astoria,-22.0,-9.0,-13.0,-29.0,-33.0,9.0,13.0,US,NY,11101,QN0103,7-5-22,-17.4,-4.9,24.4,-22.0,-20.3,4.9,35.3
3/5/22,202218,Queens County,Astoria,-13.0,3.0,38.0,-21.0,-20.0,5.0,13.0,US,NY,11101,QN0103,7-5-22,-17.4,-4.9,24.4,-22.0,-20.3,4.9,35.3
4/5/22,202218,Queens County,Astoria,-17.0,-2.0,17.0,-22.0,-21.0,6.0,13.0,US,NY,11101,QN0103,7-5-22,-17.4,-4.9,24.4,-22.0,-20.3,4.9,35.3
5/5/22,202218,Queens County,Astoria,-9.0,3.0,60.0,-22.0,-21.0,3.0,13.0,US,NY,11101,QN0103,7-5-22,-17.4,-4.9,24.4,-22.0,-20.3,4.9,35.3
6/5/22,202218,Queens County,Astoria,-24.0,-11.0,-28.0,-24.0,-22.0,7.0,13.0,US,NY,11101,QN0103,7-5-22,-17.4,-4.9,24.4,-22.0,-20.3,4.9,35.3
7/5/22,202218,Queens County,Astoria,-25.0,-13.0,-31.0,-23.0,-13.0,4.0,13.0,US,NY,11101,QN0103,7-5-22,-17.4,-4.9,24.4,-22.0,-20.3,4.9,35.3
8/5/22,202219,Queens County,Astoria,-12.0,-4.0,22.0,-18.0,-13.0,0.0,13.0,US,NY,11101,QN0103,14-5-22,-14.1,-2.1,42.9,-20.7,-18.3,3.3,35.3
9/5/22,202219,Queens County,Astoria,-15.0,-1.0,44.0,-23.0,-21.0,5.0,13.0,US,NY,11101,QN0103,14-5-22,-14.1,-2.1,42.9,-20.7,-18.3,3.3,35.3
10/5/22,202219,Queens County,Astoria,-12.0,2.0,55.0,-22.0,-20.0,4.0,13.0,US,NY,11101,QN0103,14-5-22,-14.1,-2.1,42.9,-20.7,-18.3,3.3,35.3
11/5/22,202219,Queens County,Astoria,-14.0,1.0,47.0,-22.0,-21.0,4.0,13.0,US,NY,11101,QN0103,14-5-22,-14.1,-2.1,42.9,-20.7,-18.3,3.3,35.3
12/5/22,202219,Queens County,Astoria,-13.0,1.0,61.0,-22.0,-21.0,4.0,13.0,US,NY,11101,QN0103,14-5-22,-14.1,-2.1,42.9,-20.7,-18.3,3.3,35.3
13/5/22,202219,Queens County,Astoria,-17.0,-5.0,19.0,-22.0,-21.0,5.0,13.0,US,NY,11101,QN0103,14-5-22,-14.1,-2.1,42.9,-20.7,-18.3,3.3,35.3
14/5/22,202219,Queens County,Astoria,-16.0,-9.0,52.0,-16.0,-11.0,1.0,13.0,US,NY,11101,QN0103,14-5-22,-14.1,-2.1,42.9,-20.7,-18.3,3.3,35.3
15/5/22,202220,Queens County,Astoria,-10.0,-6.0,136.0,-15.0,-12.0,0.0,13.0,US,NY,11101,QN0103,21-5-22,-13.7,-4.0,68.0,-18.1,-18.7,3.1,35.3
16/5/22,202220,Queens County,Astoria,-19.0,-7.0,24.0,-24.0,-22.0,6.0,13.0,US,NY,11101,QN0103,21-5-22,-13.7,-4.0,68.0,-18.1,-18.7,3.1,35.3
17/5/22,202220,Queens County,Astoria,-10.0,2.0,67.0,-18.0,-20.0,4.0,13.0,US,NY,11101,QN0103,21-5-22,-13.7,-4.0,68.0,-18.1,-18.7,3.1,35.3
18/5/22,202220,Queens County,Astoria,-11.0,0.0,55.0,-18.0,-21.0,4.0,13.0,US,NY,11101,QN0103,21-5-22,-13.7,-4.0,68.0,-18.1,-18.7,3.1,35.3
19/5/22,202220,Queens County,Astoria,-16.0,-4.0,22.0,-22.0,-23.0,5.0,13.0,US,NY,11101,QN0103,21-5-22,-13.7,-4.0,68.0,-18.1,-18.7,3.1,35.3
20/5/22,202220,Queens County,Astoria,-19.0,-9.0,15.0,-22.0,-22.0,5.0,13.0,US,NY,11101,QN0103,21-5-22,-13.7,-4.0,68.0,-18.1,-18.7,3.1,35.3
21/5/22,202220,Queens County,Astoria,-11.0,-4.0,157.0,-8.0,-11.0,-2.0,13.0,US,NY,11101,QN0103,21-5-22,-13.7,-4.0,68.0,-18.1,-18.7,3.1,35.3
22/5/22,202221,Queens County,Astoria,-12.0,-8.0,142.0,-13.0,-13.0,-1.0,13.0,US,NY,11101,QN0103,28-5-22,-12.9,-3.1,65.9,-18.7,-19.7,3.3,35.3
23/5/22,202221,Queens County,Astoria,-13.0,-2.0,57.0,-20.0,-22.0,5.0,13.0,US,NY,11101,QN0103,28-5-22,-12.9,-3.1,65.9,-18.7,-19.7,3.3,35.3
24/5/22,202221,Queens County,Astoria,-12.0,-1.0,46.0,-18.0,-21.0,5.0,13.0,US,NY,11101,QN0103,28-5-22,-12.9,-3.1,65.9,-18.7,-19.7,3.3,35.3
25/5/22,202221,Queens County,Astoria,-11.0,0.0,56.0,-19.0,-21.0,4.0,13.0,US,NY,11101,QN0103,28-5-22,-12.9,-3.1,65.9,-18.7,-19.7,3.3,35.3
26/5/22,202221,Queens County,Astoria,-10.0,0.0,66.0,-21.0,-22.0,4.0,13.0,US,NY,11101,QN0103,28-5-22,-12.9,-3.1,65.9,-18.7,-19.7,3.3,35.3
27/5/22,202221,Queens County,Astoria,-16.0,-5.0,17.0,-23.0,-24.0,6.0,13.0,US,NY,11101,QN0103,28-5-22,-12.9,-3.1,65.9,-18.7,-19.7,3.3,35.3
28/5/22,202221,Queens County,Astoria,-16.0,-6.0,77.0,-17.0,-15.0,0.0,13.0,US,NY,11101,QN0103,28-5-22,-12.9,-3.1,65.9,-18.7,-19.7,3.3,35.3
29/5/22,202222,Queens County,Astoria,-10.0,-8.0,160.0,-14.0,-15.0,-4.0,13.0,US,NY,11101,QN0103,4-6-22,-12.9,-3.1,95.1,-20.4,-25.7,3.6,35.3
30/5/22,202222,Queens County,Astoria,-15.0,-7.0,139.0,-40.0,-67.0,13.0,13.0,US,NY,11101,QN0103,4-6-22,-12.9,-3.1,95.1,-20.4,-25.7,3.6,35.3
31/5/22,202222,Queens County,Astoria,-10.0,1.0,79.0,-18.0,-22.0,4.0,13.0,US,NY,11101,QN0103,4-6-22,-12.9,-3.1,95.1,-20.4,-25.7,3.6,35.3
1/6/22,202222,Queens County,Astoria,-15.0,-2.0,25.0,-21.0,-22.0,5.0,15.0,US,NY,11101,QN0103,4-6-22,-12.9,-3.1,95.1,-20.4,-25.7,3.6,40.7
2/6/22,202222,Queens County,Astoria,-15.0,-2.0,27.0,-21.0,-22.0,5.0,15.0,US,NY,11101,QN0103,4-6-22,-12.9,-3.1,95.1,-20.4,-25.7,3.6,40.7
3/6/22,202222,Queens County,Astoria,-14.0,-1.0,54.0,-18.0,-22.0,4.0,15.0,US,NY,11101,QN0103,4-6-22,-12.9,-3.1,95.1,-20.4,-25.7,3.6,40.7
4/6/22,202222,Queens County,Astoria,-11.0,-3.0,182.0,-11.0,-10.0,-2.0,15.0,US,NY,11101,QN0103,4-6-22,-12.9,-3.1,95.1,-20.4,-25.7,3.6,40.7
5/6/22,202223,Queens County,Astoria,-12.0,-7.0,176.0,-12.0,-15.0,-1.0,15.0,US,NY,11101,QN0103,11-6-22,-12.3,-2.6,85.6,-18.0,-20.7,3.0,40.7
6/6/22,202223,Queens County,Astoria,-13.0,-1.0,65.0,-22.0,-24.0,5.0,15.0,US,NY,11101,QN0103,11-6-22,-12.3,-2.6,85.6,-18.0,-20.7,3.0,40.7
7/6/22,202223,Queens County,Astoria,-13.0,-2.0,44.0,-20.0,-23.0,5.0,15.0,US,NY,11101,QN0103,11-6-22,-12.3,-2.6,85.6,-18.0,-20.7,3.0,40.7
8/6/22,202223,Queens County,Astoria,-11.0,2.0,68.0,-19.0,-21.0,4.0,15.0,US,NY,11101,QN0103,11-6-22,-12.3,-2.6,85.6,-18.0,-20.7,3.0,40.7
9/6/22,202223,Queens County,Astoria,-12.0,-2.0,61.0,-23.0,-29.0,6.0,15.0,US,NY,11101,QN0103,11-6-22,-12.3,-2.6,85.6,-18.0,-20.7,3.0,40.7
10/6/22,202223,Queens County,Astoria,-12.0,-2.0,64.0,-18.0,-22.0,3.0,15.0,US,NY,11101,QN0103,11-6-22,-12.3,-2.6,85.6,-18.0,-20.7,3.0,40.7
11/6/22,202223,Queens County,Astoria,-13.0,-6.0,121.0,-12.0,-11.0,-1.0,15.0,US,NY,11101,QN0103,11-6-22,-12.3,-2.6,85.6,-18.0,-20.7,3.0,40.7
12/6/22,202224,Queens County,Astoria,-15.0,-10.0,67.0,-16.0,-13.0,1.0,15.0,US,NY,11101,QN0103,18-6-22,-11.0,-2.0,69.6,-17.3,-20.1,3.0,40.7
13/6/22,202224,Queens County,Astoria,-13.0,-2.0,58.0,-19.0,-22.0,5.0,15.0,US,NY,11101,QN0103,18-6-22,-11.0,-2.0,69.6,-17.3,-20.1,3.0,40.7
14/6/22,202224,Queens County,Astoria,-8.0,1.0,71.0,-17.0,-21.0,4.0,15.0,US,NY,11101,QN0103,18-6-22,-11.0,-2.0,69.6,-17.3,-20.1,3.0,40.7
15/6/22,202224,Queens County,Astoria,-9.0,2.0,70.0,-17.0,-23.0,4.0,15.0,US,NY,11101,QN0103,18-6-22,-11.0,-2.0,69.6,-17.3,-20.1,3.0,40.7
16/6/22,202224,Queens County,Astoria,-12.0,-2.0,36.0,-23.0,-25.0,5.0,15.0,US,NY,11101,QN0103,18-6-22,-11.0,-2.0,69.6,-17.3,-20.1,3.0,40.7
17/6/22,202224,Queens County,Astoria,-10.0,-2.0,67.0,-19.0,-25.0,4.0,15.0,US,NY,11101,QN0103,18-6-22,-11.0,-2.0,69.6,-17.3,-20.1,3.0,40.7
18/6/22,202224,Queens County,Astoria,-10.0,-1.0,118.0,-10.0,-12.0,-2.0,15.0,US,NY,11101,QN0103,18-6-22,-11.0,-2.0,69.6,-17.3,-20.1,3.0,40.7
19/6/22,202225,Queens County,Astoria,-10.0,-6.0,145.0,-11.0,-14.0,-3.0,15.0,US,NY,11101,QN0103,25-6-22,-10.7,-2.4,83.9,-17.6,-24.1,3.3,40.7
20/6/22,202225,Queens County,Astoria,-8.0,-2.0,86.0,-27.0,-43.0,9.0,15.0,US,NY,11101,QN0103,25-6-22,-10.7,-2.4,83.9,-17.6,-24.1,3.3,40.7
21/6/22,202225,Queens County,Astoria,-12.0,-2.0,40.0,-19.0,-24.0,5.0,15.0,US,NY,11101,QN0103,25-6-22,-10.7,-2.4,83.9,-17.6,-24.1,3.3,40.7
22/6/22,202225,Queens County,Astoria,-14.0,-3.0,18.0,-21.0,-25.0,6.0,15.0,US,NY,11101,QN0103,25-6-22,-10.7,-2.4,83.9,-17.6,-24.1,3.3,40.7
23/6/22,202225,Queens County,Astoria,-8.0,3.0,64.0,-18.0,-25.0,4.0,15.0,US,NY,11101,QN0103,25-6-22,-10.7,-2.4,83.9,-17.6,-24.1,3.3,40.7
24/6/22,202225,Queens County,Astoria,-10.0,-3.0,69.0,-18.0,-27.0,4.0,15.0,US,NY,11101,QN0103,25-6-22,-10.7,-2.4,83.9,-17.6,-24.1,3.3,40.7
25/6/22,202225,Queens County,Astoria,-13.0,-4.0,165.0,-9.0,-11.0,-2.0,15.0,US,NY,11101,QN0103,25-6-22,-10.7,-2.4,83.9,-17.6,-24.1,3.3,40.7
26/6/22,202226,Queens County,Astoria,-13.0,-8.0,160.0,-9.0,-12.0,-2.0,15.0,US,NY,11101,QN0103,2-7-22,-11.7,-2.3,82.4,-17.1,-25.4,3.7,40.7
27/6/22,202226,Queens County,Astoria,-17.0,-7.0,10.0,-20.0,-26.0,7.0,15.0,US,NY,11101,QN0103,2-7-22,-11.7,-2.3,82.4,-17.1,-25.4,3.7,40.7
28/6/22,202226,Queens County,Astoria,-6.0,2.0,88.0,-17.0,-30.0,5.0,15.0,US,NY,11101,QN0103,2-7-22,-11.7,-2.3,82.4,-17.1,-25.4,3.7,40.7
29/6/22,202226,Queens County,Astoria,-9.0,0.0,93.0,-19.0,-30.0,5.0,15.0,US,NY,11101,QN0103,2-7-22,-11.7,-2.3,82.4,-17.1,-25.4,3.7,40.7
30/6/22,202226,Queens County,Astoria,-9.0,1.0,77.0,-21.0,-31.0,5.0,15.0,US,NY,11101,QN0103,2-7-22,-11.7,-2.3,82.4,-17.1,-25.4,3.7,40.7
1/7/22,202226,Queens County,Astoria,-12.0,-1.0,63.0,-21.0,-33.0,6.0,22.0,US,NY,11101,QN0103,2-7-22,-11.7,-2.3,82.4,-17.1,-25.4,3.7,59.7
2/7/22,202226,Queens County,Astoria,-16.0,-3.0,86.0,-13.0,-16.0,0.0,22.0,US,NY,11101,QN0103,2-7-22,-11.7,-2.3,82.4,-17.1,-25.4,3.7,59.7
3/7/22,202227,Queens County,Astoria,-15.0,-7.0,148.0,-11.0,-17.0,-4.0,22.0,US,NY,11101,QN0103,9-7-22,-16.0,-3.7,95.1,-20.6,-33.0,4.6,59.7
4/7/22,202227,Queens County,Astoria,-25.0,-11.0,168.0,-38.0,-73.0,13.0,22.0,US,NY,11101,QN0103,9-7-22,-16.0,-3.7,95.1,-20.6,-33.0,4.6,59.7
5/7/22,202227,Queens County,Astoria,-17.0,-2.0,31.0,-20.0,-34.0,7.0,22.0,US,NY,11101,QN0103,9-7-22,-16.0,-3.7,95.1,-20.6,-33.0,4.6,59.7
6/7/22,202227,Queens County,Astoria,-12.0,2.0,69.0,-19.0,-31.0,5.0,22.0,US,NY,11101,QN0103,9-7-22,-16.0,-3.7,95.1,-20.6,-33.0,4.6,59.7
7/7/22,202227,Queens County,Astoria,-11.0,2.0,68.0,-21.0,-31.0,5.0,22.0,US,NY,11101,QN0103,9-7-22,-16.0,-3.7,95.1,-20.6,-33.0,4.6,59.7
8/7/22,202227,Queens County,Astoria,-18.0,-5.0,28.0,-23.0,-32.0,7.0,22.0,US,NY,11101,QN0103,9-7-22,-16.0,-3.7,95.1,-20.6,-33.0,4.6,59.7
9/7/22,202227,Queens County,Astoria,-14.0,-5.0,154.0,-12.0,-13.0,-1.0,22.0,US,NY,11101,QN0103,9-7-22,-16.0,-3.7,95.1,-20.6,-33.0,4.6,59.7
10/7/22,202228,Queens County,Astoria,-14.0,-9.0,162.0,-11.0,-14.0,-2.0,22.0,US,NY,11101,QN0103,16-7-22,-15.1,-4.3,89.1,-17.9,-26.0,3.9,59.7
11/7/22,202228,Queens County,Astoria,-15.0,-2.0,69.0,-22.0,-32.0,6.0,22.0,US,NY,11101,QN0103,16-7-22,-15.1,-4.3,89.1,-17.9,-26.0,3.9,59.7
12/7/22,202228,Queens County,Astoria,-13.0,-1.0,64.0,-20.0,-30.0,6.0,22.0,US,NY,11101,QN0103,16-7-22,-15.1,-4.3,89.1,-17.9,-26.0,3.9,59.7
13/7/22,202228,Queens County,Astoria,-14.0,-2.0,74.0,-19.0,-30.0,5.0,22.0,US,NY,11101,QN0103,16-7-22,-15.1,-4.3,89.1,-17.9,-26.0,3.9,59.7
14/7/22,202228,Queens County,Astoria,-15.0,-1.0,72.0,-21.0,-31.0,6.0,22.0,US,NY,11101,QN0103,16-7-22,-15.1,-4.3,89.1,-17.9,-26.0,3.9,59.7
15/7/22,202228,Queens County,Astoria,-17.0,-6.0,68.0,-22.0,-32.0,6.0,22.0,US,NY,11101,QN0103,16-7-22,-15.1,-4.3,89.1,-17.9,-26.0,3.9,59.7
16/7/22,202228,Queens County,Astoria,-18.0,-9.0,115.0,-10.0,-13.0,0.0,22.0,US,NY,11101,QN0103,16-7-22,-15.1,-4.3,89.1,-17.9,-26.0,3.9,59.7
17/7/22,202229,Queens County,Astoria,-17.0,-9.0,141.0,-11.0,-14.0,-1.0,22.0,US,NY,11101,QN0103,23-7-22,-16.9,-5.9,80.0,-18.3,-26.0,5.4,59.7
18/7/22,202229,Queens County,Astoria,-21.0,-9.0,18.0,-25.0,-33.0,12.0,22.0,US,NY,11101,QN0103,23-7-22,-16.9,-5.9,80.0,-18.3,-26.0,5.4,59.7
19/7/22,202229,Queens County,Astoria,-13.0,-1.0,79.0,-17.0,-30.0,10.0,22.0,US,NY,11101,QN0103,23-7-22,-16.9,-5.9,80.0,-18.3,-26.0,5.4,59.7
20/7/22,202229,Queens County,Astoria,-17.0,-4.0,66.0,-20.0,-30.0,6.0,22.0,US,NY,11101,QN0103,23-7-22,-16.9,-5.9,80.0,-18.3,-26.0,5.4,59.7
21/7/22,202229,Queens County,Astoria,-17.0,-5.0,53.0,-22.0,-31.0,6.0,22.0,US,NY,11101,QN0103,23-7-22,-16.9,-5.9,80.0,-18.3,-26.0,5.4,59.7
22/7/22,202229,Queens County,Astoria,-16.0,-5.0,56.0,-21.0,-31.0,6.0,22.0,US,NY,11101,QN0103,23-7-22,-16.9,-5.9,80.0,-18.3,-26.0,5.4,59.7
23/7/22,202229,Queens County,Astoria,-17.0,-8.0,147.0,-12.0,-13.0,-1.0,22.0,US,NY,11101,QN0103,23-7-22,-16.9,-5.9,80.0,-18.3,-26.0,5.4,59.7
24/7/22,202230,Queens County,Astoria,-19.0,-14.0,131.0,-15.0,-14.0,0.0,22.0,US,NY,11101,QN0103,30-7-22,-15.6,-4.3,79.7,-18.6,-25.3,4.0,59.7
25/7/22,202230,Queens County,Astoria,-21.0,-8.0,24.0,-25.0,-32.0,8.0,22.0,US,NY,11101,QN0103,30-7-22,-15.6,-4.3,79.7,-18.6,-25.3,4.0,59.7
26/7/22,202230,Queens County,Astoria,-9.0,3.0,75.0,-18.0,-29.0,5.0,22.0,US,NY,11101,QN0103,30-7-22,-15.6,-4.3,79.7,-18.6,-25.3,4.0,59.7
27/7/22,202230,Queens County,Astoria,-12.0,-2.0,67.0,-19.0,-29.0,5.0,22.0,US,NY,11101,QN0103,30-7-22,-15.6,-4.3,79.7,-18.6,-25.3,4.0,59.7
28/7/22,202230,Queens County,Astoria,-15.0,-2.0,58.0,-22.0,-30.0,6.0,22.0,US,NY,11101,QN0103,30-7-22,-15.6,-4.3,79.7,-18.6,-25.3,4.0,59.7
29/7/22,202230,Queens County,Astoria,-17.0,-1.0,46.0,-21.0,-31.0,6.0,22.0,US,NY,11101,QN0103,30-7-22,-15.6,-4.3,79.7,-18.6,-25.3,4.0,59.7
30/7/22,202230,Queens County,Astoria,-16.0,-6.0,157.0,-10.0,-12.0,-2.0,22.0,US,NY,11101,QN0103,30-7-22,-15.6,-4.3,79.7,-18.6,-25.3,4.0,59.7
31/7/22,202231,Queens County,Astoria,-17.0,-9.0,161.0,-11.0,-13.0,-1.0,22.0,US,NY,11101,QN0103,6-8-22,-15.3,-4.6,82.0,-18.7,-25.6,4.1,59.7
1/8/22,202231,Queens County,Astoria,-19.0,-4.0,28.0,-24.0,-32.0,7.0,14.0,US,NY,11101,QN0103,6-8-22,-15.3,-4.6,82.0,-18.7,-25.6,4.1,38.0
2/8/22,202231,Queens County,Astoria,-14.0,-1.0,78.0,-21.0,-29.0,6.0,14.0,US,NY,11101,QN0103,6-8-22,-15.3,-4.6,82.0,-18.7,-25.6,4.1,38.0
3/8/22,202231,Queens County,Astoria,-14.0,-1.0,68.0,-21.0,-30.0,6.0,14.0,US,NY,11101,QN0103,6-8-22,-15.3,-4.6,82.0,-18.7,-25.6,4.1,38.0
4/8/22,202231,Queens County,Astoria,-14.0,-4.0,70.0,-22.0,-30.0,6.0,14.0,US,NY,11101,QN0103,6-8-22,-15.3,-4.6,82.0,-18.7,-25.6,4.1,38.0
5/8/22,202231,Queens County,Astoria,-16.0,-5.0,45.0,-23.0,-32.0,6.0,14.0,US,NY,11101,QN0103,6-8-22,-15.3,-4.6,82.0,-18.7,-25.6,4.1,38.0
6/8/22,202231,Queens County,Astoria,-13.0,-8.0,124.0,-9.0,-13.0,-1.0,14.0,US,NY,11101,QN0103,6-8-22,-15.3,-4.6,82.0,-18.7,-25.6,4.1,38.0
7/8/22,202232,Queens County,Astoria,-17.0,-12.0,126.0,-12.0,-15.0,0.0,14.0,US,NY,11101,QN0103,13-8-22,-15.1,-5.1,80.1,-17.9,-25.4,3.9,38.0
8/8/22,202232,Queens County,Astoria,-16.0,-5.0,53.0,-23.0,-31.0,7.0,14.0,US,NY,11101,QN0103,13-8-22,-15.1,-5.1,80.1,-17.9,-25.4,3.9,38.0
9/8/22,202232,Queens County,Astoria,-15.0,-5.0,50.0,-20.0,-30.0,6.0,14.0,US,NY,11101,QN0103,13-8-22,-15.1,-5.1,80.1,-17.9,-25.4,3.9,38.0
10/8/22,202232,Queens County,Astoria,-12.0,0.0,63.0,-19.0,-29.0,5.0,14.0,US,NY,11101,QN0103,13-8-22,-15.1,-5.1,80.1,-17.9,-25.4,3.9,38.0
11/8/22,202232,Queens County,Astoria,-15.0,-2.0,54.0,-21.0,-30.0,6.0,14.0,US,NY,11101,QN0103,13-8-22,-15.1,-5.1,80.1,-17.9,-25.4,3.9,38.0
12/8/22,202232,Queens County,Astoria,-16.0,-5.0,60.0,-21.0,-31.0,5.0,14.0,US,NY,11101,QN0103,13-8-22,-15.1,-5.1,80.1,-17.9,-25.4,3.9,38.0
13/8/22,202232,Queens County,Astoria,-15.0,-7.0,155.0,-9.0,-12.0,-2.0,14.0,US,NY,11101,QN0103,13-8-22,-15.1,-5.1,80.1,-17.9,-25.4,3.9,38.0
14/8/22,202233,Queens County,Astoria,-16.0,-11.0,150.0,-9.0,-13.0,-1.0,14.0,US,NY,11101,QN0103,20-8-22,-15.4,-5.7,87.6,-17.1,-26.3,6.0,38.0
15/8/22,202233,Queens County,Astoria,-16.0,-5.0,60.0,-22.0,-32.0,9.0,14.0,US,NY,11101,QN0103,20-8-22,-15.4,-5.7,87.6,-17.1,-26.3,6.0,38.0
16/8/22,202233,Queens County,Astoria,-13.0,-2.0,73.0,-19.0,-31.0,8.0,14.0,US,NY,11101,QN0103,20-8-22,-15.4,-5.7,87.6,-17.1,-26.3,6.0,38.0
17/8/22,202233,Queens County,Astoria,-16.0,-4.0,56.0,-20.0,-31.0,9.0,14.0,US,NY,11101,QN0103,20-8-22,-15.4,-5.7,87.6,-17.1,-26.3,6.0,38.0
18/8/22,202233,Queens County,Astoria,-12.0,-3.0,69.0,-20.0,-32.0,9.0,14.0,US,NY,11101,QN0103,20-8-22,-15.4,-5.7,87.6,-17.1,-26.3,6.0,38.0
19/8/22,202233,Queens County,Astoria,-17.0,-6.0,61.0,-21.0,-32.0,8.0,14.0,US,NY,11101,QN0103,20-8-22,-15.4,-5.7,87.6,-17.1,-26.3,6.0,38.0
20/8/22,202233,Queens County,Astoria,-18.0,-9.0,144.0,-9.0,-13.0,0.0,14.0,US,NY,11101,QN0103,20-8-22,-15.4,-5.7,87.6,-17.1,-26.3,6.0,38.0
21/8/22,202234,Queens County,Astoria,-18.0,-12.0,128.0,-11.0,-13.0,0.0,14.0,US,NY,11101,QN0103,27-8-22,-15.6,-7.1,87.4,-17.7,-27.3,6.4,38.0
22/8/22,202234,Queens County,Astoria,-20.0,-10.0,25.0,-25.0,-35.0,11.0,14.0,US,NY,11101,QN0103,27-8-22,-15.6,-7.1,87.4,-17.7,-27.3,6.4,38.0
23/8/22,202234,Queens County,Astoria,-13.0,-2.0,77.0,-19.0,-32.0,9.0,14.0,US,NY,11101,QN0103,27-8-22,-15.6,-7.1,87.4,-17.7,-27.3,6.4,38.0
24/8/22,202234,Queens County,Astoria,-13.0,-4.0,89.0,-20.0,-33.0,8.0,14.0,US,NY,11101,QN0103,27-8-22,-15.6,-7.1,87.4,-17.7,-27.3,6.4,38.0
25/8/22,202234,Queens County,Astoria,-13.0,-5.0,85.0,-20.0,-33.0,8.0,14.0,US,NY,11101,QN0103,27-8-22,-15.6,-7.1,87.4,-17.7,-27.3,6.4,38.0
26/8/22,202234,Queens County,Astoria,-18.0,-9.0,49.0,-21.0,-33.0,9.0,14.0,US,NY,11101,QN0103,27-8-22,-15.6,-7.1,87.4,-17.7,-27.3,6.4,38.0
27/8/22,202234,Queens County,Astoria,-14.0,-8.0,159.0,-8.0,-12.0,0.0,14.0,US,NY,11101,QN0103,27-8-22,-15.6,-7.1,87.4,-17.7,-27.3,6.4,38.0
28/8/22,202235,Queens County,Astoria,-16.0,-14.0,129.0,-10.0,-13.0,0.0,14.0,US,NY,11101,QN0103,3-9-22,-11.4,-6.6,116.0,-16.0,-27.9,3.9,38.0
29/8/22,202235,Queens County,Astoria,-14.0,-7.0,105.0,-21.0,-34.0,7.0,14.0,US,NY,11101,QN0103,3-9-22,-11.4,-6.6,116.0,-16.0,-27.9,3.9,38.0
30/8/22,202235,Queens County,Astoria,-10.0,-5.0,107.0,-18.0,-32.0,7.0,14.0,US,NY,11101,QN0103,3-9-22,-11.4,-6.6,116.0,-16.0,-27.9,3.9,38.0
31/8/22,202235,Queens County,Astoria,-9.0,-4.0,105.0,-17.0,-33.0,5.0,14.0,US,NY,11101,QN0103,3-9-22,-11.4,-6.6,116.0,-16.0,-27.9,3.9,38.0
1/9/22,202235,Queens County,Astoria,-7.0,-3.0,115.0,-18.0,-33.0,5.0,15.0,US,NY,11101,QN0103,3-9-22,-11.4,-6.6,116.0,-16.0,-27.9,3.9,40.7
2/9/22,202235,Queens County,Astoria,-11.0,-4.0,97.0,-19.0,-34.0,5.0,15.0,US,NY,11101,QN0103,3-9-22,-11.4,-6.6,116.0,-16.0,-27.9,3.9,40.7
3/9/22,202235,Queens County,Astoria,-13.0,-9.0,154.0,-9.0,-16.0,-2.0,15.0,US,NY,11101,QN0103,3-9-22,-11.4,-6.6,116.0,-16.0,-27.9,3.9,40.7
4/9/22,202236,Queens County,Astoria,-14.0,-14.0,152.0,-11.0,-14.0,-3.0,15.0,US,NY,11101,QN0103,10-9-22,-14.0,-7.0,90.9,-18.6,-31.1,4.6,40.7
